,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
8683,,Monday,No,2015-07-27T00:00:00.000,Drug Violation,"[-71.067189, 42.279578]",Point,18xx,7,IVMV,416,B3,,No,FULLER ST,Part Two,None,773292.0,,2930000.0,2015
69419,,Monday,No,2015-07-27T00:00:00.000,Drug Violation,"[-71.146637, 42.286882]",Point,18xx,7,UNK,676,E5,,No,RHODA ST,Part Two,None,751781.0,,2930000.0,2015
71866,,Monday,No,2015-07-27T00:00:00.000,Drug Violation,"[-71.041088, 42.286597]",Point,18xx,7,POISON,376,C11,,No,WALNUT ST,Part Two,None,780342.0,,2930000.0,2015
74923,,Monday,No,2015-07-27T00:00:00.000,Drug Violation,"[-71.070853, 42.331521]",Point,18xx,7,IVPREM,519,E18,,No,HYDE PARK AVE,Part Two,None,772205.0,,2950000.0,2015
102192,,Monday,No,2015-07-27T00:00:00.000,Drug Violation,"[-71.076186, 42.296734]",Point,18xx,7,UNKEMS,446,B3,,No,THANE ST,Part Two,None,770826.0,,2930000.0,2015
112163,,Monday,No,2015-07-27T16:30:00.000,Drug Violation,"[0, 0]",Point,18xx,7,IVPER,15,A7,,No,BENNINGTON ST,Part Two,None,, NEPTUNE RD ,,2015
128387,,Monday,No,2015-07-27T18:50:00.000,Drug Violation,"[0, 0]",Point,18xx,7,ARREST,304,E13,,No,BRAY ST,Part Two,None,,WASHINGTON ST,,2015
136048,,Monday,No,2015-07-27T00:00:00.000,Drug Violation,"[-71.066708, 42.356784]",Point,18xx,7,SS,119,A1,,No,BEACON ST,Part Two,None,773279.0,JOY ST,2960000.0,2015
153264,,Monday,No,2015-07-27T00:00:00.000,Drug Violation,"[-71.157299, 42.280267]",Point,18xx,7,PROP,709,E5,,No,LAGRANGE ST,Part Two,None,748906.0,,2930000.0,2015
156441,,Monday,No,2015-07-27T20:42:00.000,Drug Violation,"[0, 0]",Point,18xx,7,IVPREM,465,B3,,No,BAIRD ST,Part Two,None,,BLUE HILL AVE,,2015
254470,,Monday,No,2015-07-27T18:45:00.000,Drug Violation,"[0, 0]",Point,18xx,7,ARREST,181,B2,,No,GEORGE ST,Part Two,None,,LANGDON ST,,2015
